Type,DN,OuterDiameter,WallThickness,Radius,Length,Material,PN,Url,ImageUrl,TechnicalDrawingUrl
"Bride libre en aluminium, PN 10, revêtement époxy",33.7,115,16,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",42.4,140,16,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",48.3,150,16,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",54,165,18,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",60.3,165,18,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",76.1,185,18,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",84,200,20,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",88.9,200,20,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",104,220,20,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",114.3,220,20,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",129,250,22,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",139.7,250,22,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
"Bride libre en aluminium, PN 10, revêtement époxy",154,285,22,,,G-AlSi12Cu,,https://kohler.ch/fr/produit/105020r-189,https://kohler.ch/assets/source/62/r_190_-r_189_f__03.png,https://kohler.ch/assets/source/94/r_189_r_190_tz__03.png
Bride mobile en tôle emboutie PN10,,95,11.5,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,105,14,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,115,16,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,140,16.5,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,150,17.5,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,165,19.5,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,185,22,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,185,22,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,200,22,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,200,22,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,220,23,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,220,23,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,250,25,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,250,25,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
Bride mobile en tôle emboutie PN10,,285,27,,,304,,https://kohler.ch/fr/produit/105020r-350-r-354,https://kohler.ch/assets/source/b8/r_350_f__03.png,https://kohler.ch/assets/source/82/r_350_r_354_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,80,12,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,90,14,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,100,14,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,120,14,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,130,14,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,140,14,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,160,14,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,190,16,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,210,16,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,240,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,265,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,320,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,375,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,440,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN6, EN 1092-1, Type 05, Forme A",,490,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-6,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,340,24,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,395,26,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,445,26,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,505,26,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,565,26,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,670,28,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,780,34,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,340,24,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,395,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,445,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,505,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,565,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,615,28,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,670,28,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN10, EN 1092-1, Type 05, Forme A",,780,34,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-10,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,165,18,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,185,18,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,185,18,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,200,20,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,220,20,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,250,22,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,285,22,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,340,24,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,165,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,185,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,185,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,200,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,220,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,250,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN16, EN 1092-1, Typ 05, Form A",,285,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-16,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/a4/r_184_6_tz__03.png
"Bride pleine PN25, EN 1092-1, Type 05, Forme A",,360,30,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-25,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN25, EN 1092-1, Type 05, Forme A",,425,32,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-25,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN25, EN 1092-1, Type 05, Forme A",,485,34,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-25,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,95,16,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,105,18,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,115,18,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,140,18,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,150,18,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,165,20,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,185,22,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,200,24,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,235,24,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,270,26,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,300,28,,,1.4307,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,200,24,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,235,24,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,270,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme A",,300,28,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-40,https://kohler.ch/assets/source/bc/r_184_6_10_16_f__03.png,https://kohler.ch/assets/source/13/r_184_25_tz__03.png
"Bride pleine PN63, EN 1092-1, Type 05, Forme B1",,180,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-63,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN63, EN 1092-1, Type 05, Forme B1",,205,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-63,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN63, EN 1092-1, Type 05, Forme B1",,215,28,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-63,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN63, EN 1092-1, Type 05, Forme B1",,250,30,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-63,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN100, EN 1092-1, Type 05, Forme B1",,105,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-100,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN100, EN 1092-1, Type 05, Forme B1",,130,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-100,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN100, EN 1092-1, Type 05, Forme B1",,140,24,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-100,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN100, EN 1092-1, Type 05, Forme B1",,155,24,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-100,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN100, EN 1092-1, Type 05, Forme B1",,170,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-100,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN100, EN 1092-1, Type 05, Forme B1",,195,28,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-100,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN100, EN 1092-1, Type 05, Forme B1",,220,30,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-100,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN100, EN 1092-1, Type 05, Forme B1",,230,32,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-100,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine PN100, EN 1092-1, Type 05, Forme B1",,265,36,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-100,https://kohler.ch/assets/source/2b/r_184_63_284_150_f__03.png,https://kohler.ch/assets/source/a1/r_184_63_tz__03.png
"Bride pleine en tôle emboutie, PN10",,95,11.5,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,105,14,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,115,16,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,140,16.5,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,150,17.5,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,165,19.5,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,185,21,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
